buy_times user_id buys
10 8052127 813176,425880,813176,3165917,483627,280385,95150,1886833,1657210,1067844
10 3928651 909974,172563,542271,1945551,2415729,1578767,3197066,1770074,755145,1752630
10 6652710 415760,2003624,125631,1172155,654656,2588512,514216,437126,1897861,22260
10 2812790 618506,1672397,2625225,2625225,1604529,1556918,1556918,1956198,787991,787991
10 9690534 1606269,1231257,551705,2976000,505342,1343473,1980085,813560,519641,2639307
10 1301482 2809431,2192419,288886,1647207,2008929,1009109,2955406,1172546,946303,654626
10 8509592 716905,481181,1437510,716905,256346,3734,2258251,2890927,926442,2456439
10 11626969 840083,2865854,2845979,2845979,399361,1276035,3038983,1703171,1045125,777090
10 8348732 3006011,2410867,1621534,2880173,2634607,2880173,2864404,3257001,1015385,3233190
10 5403349 989551,2235843,3111667,1119943,1101680,1467621,1110832,225467,605748,2026836
10 1526046 925808,2007470,1547133,3010657,3010657,2220690,386324,874317,2665133,612516
10 7965655 1346560,370995,1402002,3206303,304396,1951919,2857532,3186914,1610328,2522757
10 11212592 1287628,1264509,2684261,1440225,2623002,2623002,2623002,2408927,1917592,634440
10 4185952 1524580,2015267,2823280,2049062,3153468,2057964,604339,2074345,1902035,266316
10 10214558 2154904,600942,736536,351612,146029,37103,594406,2160975,3015794,3015794
10 5533078 162907,1866791,176162,422249,1532593,319101,1060574,734110,2385411,1342868
10 7708016 3108817,1049765,2562324,513151,604516,513151,604516,2944540,1644916,1644916
10 4675379 1661281,1524580,1524580,1510416,673363,2929550,90194,2929550,828756,2634844
10 3842145 1670268,1037998,971551,2553190,277906,2612296,738284,1415010,1741862,2594724
10 4434305 1177542,3106697,815115,1708508,1708508,1708508,2621545,1015497,2236686,1840999
10 3117915 182918,1418139,1418139,2430830,634318,634318,1954533,2430830,77777,2428557
10 7745640 1422576,3150511,410550,5432,1213714,1325791,1325791,688383,1766592,1824281
10 9305030 3027151,2319156,3005303,2753521,2734534,1619699,1263454,501912,767012,2958148
10 10714013 533841,1231359,2783913,2206746,2071274,928861,1400620,2673113,2637414,1986470
10 1674080 20764,20764,3231547,3231547,3231547,3231547,2439452,2439452,1707006,1707006
10 6875359 2637965,2399720,2399720,3137018,505152,1773462,2923971,3101979,3140700,470458
10 10751083 1494144,2867449,656201,951117,889395,790093,2348562,3224335,3263266,1857258
10 6803857 1873567,2771250,2766054,3045998,1411887,2118511,2274302,3220866,2533998,2530566
10 8151732 2136676,1021903,1833713,2416781,1588406,2804495,2680256,1812385,3069701,2986495
10 3361283 1504381,672572,777005,2732779,2209474,684331,2568514,1405293,1292740,1292740
10 3267026 1914961,2420933,2560290,2560290,816478,83213,2190181,300794,2205049,2975506
10 9736803 2868208,2221882,2221882,933130,933130,2961593,1867299,782827,3070353,3002813
10 3514385 1395277,2804179,779327,3063234,28403,568697,3080827,1479569,816070,1906739
10 12631345 1367630,1239591,3044505,3044505,1174628,1365391,235347,235347,235347,3201020
10 1843968 1713068,506442,528276,326965,126087,871762,1732595,2662625,1983173,1563700
10 12479848 2006504,570346,2760664,790385,816070,1883043,2009262,215572,244609,2765401
10 12508696 86702,2097962,925331,1753712,1353989,397399,2307096,3015794,1449438,843889
10 5252586 446567,3135962,3262147,2846683,1265602,2234610,282482,2721318,2943991,62052
10 12519159 2630123,172563,466763,1536785,1692977,2848325,807907,2513201,2244428,2513201
10 2931803 63539,3191290,3191290,1695858,754553,1302080,754594,481498,2298492,2483640
10 8936006 732322,3170230,2425514,1684323,647856,2035457,934152,1471785,326379,983443
10 1902721 909684,2212219,1609308,1749162,64235,2711587,309113,2209533,2587406,1635688
10 8893016 2414615,3041455,2406416,2406416,2747567,2239623,2239623,1647168,1211318,1257737
10 12796179 2079490,1659075,774923,774923,3235757,790930,362503,3191033,1476777,267962
10 9728696 1986470,1901901,1784163,2806145,1322742,2432368,820857,403364,2368330,248109
10 2985687 2519437,2022571,2033490,2519437,505142,515364,1382175,182623,2796551,743175
10 9705412 1143579,2782469,2081610,114220,3250665,746621,2253947,1463819,15525,116861
10 2001671 2500692,2052436,3047315,352693,1211694,1858341,1808328,2447463,2447463,1571038
10 4989780 2075246,1677763,2075246,30375,53941,2480182,1241010,30375,2113120,2524711
10 5217492 1510331,1414683,2299852,1776620,1072856,1072856,2341886,1360003,1360003,366642
10 6992978 797096,2450713,769997,2992714,1650226,31541,2992714,3187009,3187009,1833775
10 9032916 1755747,2191691,1406720,1406720,2548678,1395084,1594801,1653694,1997042,3136718
10 4310801 1766056,2176757,1672397,1257273,1727499,2365493,1394711,1081902,17411,539492
10 6670803 1638651,1016293,1016293,1016293,71726,1215026,1215026,1215026,1215026,1215026
10 979334 2284143,3128978,1388299,2682663,2682663,201399,2593312,1725171,2158835,935585
10 5438925 774138,2987333,774138,562589,83210,575782,998610,2530398,318611,318611
10 364072 3260124,1506669,3154393,1858609,3101979,2405186,3032675,2651031,2651031,2651031
10 10813671 1713068,291120,291120,172563,2333690,2557249,1316305,1523841,3022062,1947205
10 12383520 481473,2791542,984736,1013263,1013263,2714344,2714344,2224982,484413,1387156
10 3258311 2248632,3062415,631545,631545,1333286,3049827,300303,337930,3155447,311864
10 8550627 83016,187890,904510,904510,187890,2310264,1988423,555665,555665,69181
10 5093846 2507809,543946,1332226,1269752,1269752,2114293,602781,2319006,2711591,2711591
10 1814049 2348666,1525634,1497718,737693,1843105,1524046,725879,593673,763093,1409610
10 6780831 684274,3165917,1091111,1091111,1523187,1664534,2159458,2159458,1469157,225467
10 448952 58104,2421015,2999447,3065319,1498405,2311503,1885095,1250290,1650421,1250290
10 3428399 798057,1160793,2913056,1852299,616306,2806673,670053,700920,336429,357214
10 413351 2632209,2632209,299430,299430,1962944,1962944,790550,2189698,790550,2189698
10 11317246 2913986,2913986,3103532,2476444,2495489,2568128,1773917,1688933,1216633,1395072
10 295241 1857946,431743,11555,3038742,11555,1471567,3038742,3215157,2919950,866812
10 8718946 1761590,2667814,3017323,735740,75744,2783555,535466,386544,2617932,740652
10 5690327 425880,218179,1619987,2423639,636741,1859402,1859402,2265637,515755,2298492
10 7430734 2584910,2379184,2044278,3117174,2994189,898983,843352,2137224,2423984,2281761
10 572288 1982628,2670381,386058,2797579,1934688,1934688,2989079,2989079,2989079,70542
10 8225997 949136,81213,121268,949136,3024401,2359882,2442518,3203573,1254159,1254159
10 174673 1091432,2329230,2923597,3218893,2891450,587031,537288,491944,2654602,2624498
10 6561770 1805420,1805420,1805420,1805420,2449764,2233626,2748486,1152350,1297520,2627446
10 10016513 129480,206476,681729,2067958,951117,248409,2679686,398331,951117,1128896
10 1156182 2294681,2831634,1005719,3083563,653778,653778,653778,1738825,1931859,48339
10 11162219 2035505,499296,671499,169381,2624843,3215409,3215409,403379,403379,403379
10 9342461 1721638,1539666,895097,1995809,31715,31715,654898,2464894,63110,2971002
10 3960286 3258065,1202119,1820237,1728622,2394830,2553278,179622,2189811,2193658,2193658
10 6523265 2957003,557577,228092,2829998,2113282,2084423,2470954,3144064,1958715,1070104
10 8010116 297601,3062899,736872,2943991,62052,1300893,2943991,62052,1300893,2146103
10 10566133 2671737,3036800,1382440,584667,2298079,1624892,202942,1340343,2117531,2219016
10 7399583 3109477,73870,2828066,1765239,69961,2340989,2340989,480299,2902441,2459838
10 8070628 3267325,1727864,2308707,2308707,375795,1006767,371079,2568468,196000,361841
10 5196880 428911,1547383,1547383,2637200,1547383,1195078,282111,2375475,760224,2744352
10 3663510 2106521,2434635,836799,1145038,2311606,836799,2070567,2247387,516088,1015626
10 7138497 591565,2946178,1342709,2946178,1976744,1103617,2482667,1837718,2711699,2711699
10 7004661 2124619,1827519,77752,2256137,369310,201713,947511,622628,180170,1812872
10 8066033 1968341,946492,1750552,1796843,2708815,3087405,418557,2126854,1857350,865960
10 1186906 657947,2990112,3251501,2877664,1708657,3081500,747564,2054691,445272,776931
10 9340759 228555,2526196,1494588,2450187,1290485,72595,3088848,2626992,2426966,3018753
10 5119092 2382947,1051519,2141897,3063894,1051519,1051519,2437731,581520,300794,228433
10 7358409 660081,964503,3098091,1938152,1791123,628120,396676,1208672,816070,1002260
10 9576997 770336,1564547,1918109,2003130,2601242,542123,1473576,1473576,1608740,1288777
10 914851 2560237,1771707,2637634,2637634,742911,1308476,2636109,848041,2067721,2155999
10 7087072 2879950,1959642,1157448,1157448,2565203,1230473,1514973,240600,925808,1028043
10 11520477 1502579,873101,736278,873101,736278,2655913,316326,1501992,257046,257046
10 11322967 2340397,2639446,424673,212670,2773184,2491904,1194059,2085665,3056257,1950441
10 10647228 1405516,1405516,539484,2450713,321345,2450713,172438,3010447,2072637,86000
10 8518551 943698,2654944,1870491,2455137,1293920,1376788,699672,1769748,1428228,625473
10 10826632 371676,1807094,358551,727854,1380910,942016,1787634,942016,1787634,215841
10 11315140 1281429,1934144,1464972,3253209,43625,43625,2720312,43625,43625,2046801
10 228812 1990862,2234635,3232665,1742036,77301,730068,1649655,330053,857073,1629168
10 3535998 873013,1605165,2959540,1505610,2984971,88575,261963,261963,2447447,2890489
10 2426353 2630555,2236956,397070,2377421,469949,327691,2684799,3034273,1246220,2377638
10 6575239 2899649,2355548,2355548,1969090,1803033,973982,1175452,2758341,3197858,532515
10 821694 1271995,640127,1307009,2339141,3096209,2266383,954881,954881,1200484,2311656
10 6294035 2682337,1325876,672348,2192252,899335,412721,1116333,760109,2547559,2899289
10 10259528 2811991,2016982,2999447,1478094,2746371,2228309,3252538,2822878,473324,477433
10 9349437 1331233,1475452,1475452,1418840,266833,266833,2293792,3056044,94557,889827
10 7545898 1574588,1645361,679489,718213,2809309,1970013,2208671,1999399,2928493,1054707
10 3762645 3080368,2858399,2679285,130531,913458,170295,2903336,1545282,2971743,1854610
10 9062475 2571446,644384,836259,3002271,559557,665400,2004327,1028043,1995627,1959249
10 7004812 1867663,716615,2075246,2075246,2312953,2509276,261963,2841464,1756825,988092
10 12365237 2633240,1711340,470280,741861,403370,370841,2213830,370841,2213830,1680533
10 3279002 464789,1396498,1968338,172438,2174709,2625824,802084,1349773,1897858,871943
10 2160169 2200810,3196229,2200810,1382310,3018469,3189120,2800058,3156143,3156143,2802898
10 2537021 3008493,3008493,3008493,3008493,2499104,3008493,3200369,2459635,3008493,1365549
10 5305224 320514,3221892,2073507,2147111,2231933,628744,2247633,1469111,1442734,2340743
10 12300584 2370607,2658980,1033086,1427731,530816,1505221,1472210,1503941,349025,1461282
10 3416447 2400241,2400241,2488862,2488862,2748231,2638832,362346,362346,3204268,2783240
10 8012174 594174,617303,1129389,2400263,1613841,2764901,2764901,2696626,845055,759389
10 9648218 1421334,3253528,1742283,303462,229572,2411254,2117307,2057866,1589173,1518178
10 1942200 937583,2788347,1801952,1103649,857073,3110663,1763066,854310,2953766,2485237
10 11564858 1538013,2505369,2505369,1404532,519514,450884,1008316,1075918,1776898,1797438
10 11441285 2505365,146528,2002229,492321,1790635,2536245,861412,2610571,861412,553594
10 12575916 954408,1800890,1380910,1736764,2989514,2989514,2952218,3022943,91328,181963
10 10498043 989974,2286838,3116554,406683,330680,1192976,1482736,3144978,1482736,2107339
10 12298269 617929,3184595,2430937,2913986,152657,691738,2786371,1255308,1504586,245502
10 7075259 1726563,2606840,2031675,3030036,1841723,3008664,611707,1261174,1823787,2097871
10 7135462 2720108,2685566,2968533,2342031,2861994,3187943,1574502,659780,659780,158354
10 312883 2739182,3189884,1146016,63330,1009930,3018469,2986608,1364850,2557053,2289298
10 4023538 2817920,2534768,2122879,1094073,960414,1276184,2534053,2485237,2122942,1197583
10 11080141 2985660,511348,2143053,1547383,1212350,511348,933209,742199,3223476,511348
10 2795761 517438,966881,636418,1702711,2618495,34915,2240634,2240634,1936066,235975
10 8000305 34964,432689,1528379,1319309,1908240,41942,916250,891970,2402637,311991
10 231947 1660698,1291856,2546317,1042949,1409300,1422925,2483658,1185586,945998,2492071
10 3885129 1998891,3237954,1551966,2565824,1942603,3015667,2393038,1998891,3203822,2491327
10 2603100 751898,1077737,2775123,1043251,913860,1769920,1565702,1772922,261084,1361776
10 687984 2981356,2981356,1387334,1387334,1622452,2048383,1622452,2048383,2330399,2330399
10 3606255 431264,2049802,115014,2651740,3235638,2260235,296516,296516,477065,2140025
10 8689395 671807,2361410,1700737,1246270,584050,2206999,281417,2926791,1580675,612108
10 11827798 1642956,2415182,7959,793629,961226,639053,1913781,1333875,3066262,2023193
10 7296561 1451023,1691582,1691582,3090809,2402938,1691582,3090809,2048988,643820,2162067
10 4278794 213724,1306170,2171365,917311,559277,396582,2147104,562597,1441105,1466883
10 5048863 1968071,2555873,127692,1829366,862393,1673990,1947485,2513615,1368814,3139547
10 790885 152792,3208647,963160,139049,1912524,929678,1963773,1667429,910297,2540859
10 1464805 3102508,3102508,2263098,2991884,2625199,1800701,792499,2900414,2064644,1242464
10 6450503 1052630,1955756,2869736,1965906,499887,1039314,1824519,1183043,1461335,2273465
10 11607290 2884671,2884671,2884671,1607072,1607072,1311428,1311428,1753340,803638,3110377
10 7561693 2367638,1630701,2750963,2595382,1916346,2282969,2533673,1869277,3224935,2549602
10 2540029 1670470,1001828,1278741,651542,2406770,2990094,263384,263384,263384,1172395
10 6744625 347888,276711,2221882,1631455,1986909,534173,300794,1733565,156099,156099
10 9000737 1930730,1167913,1101129,1558066,2186099,242417,851310,251104,2893880,1419812
10 4887734 3176000,313187,2919653,1034062,1016829,120283,1707052,928881,1251995,1857861
10 6625850 503632,970825,2643190,1005719,1536009,2327230,2800503,438211,1525083,3118596
10 1638368 2438194,2438194,430721,124259,1276405,2856180,2874852,2672970,2672970,932307
10 6885638 1771707,677162,2565440,2926226,2013854,3087446,2785438,1800860,717785,1488580
10 1147240 700230,700230,2251274,2671407,971000,1627109,418040,1689873,1076524,1534118
10 4705169 2074858,686425,686425,3104857,686425,66175,1395916,565348,247894,94784
10 4435542 951560,1406720,2792006,3051385,623238,3252891,606107,51194,1408561,1783979
10 4900420 1935470,1935470,1935470,1138732,1935470,600581,600581,2418185,3154881,382513
10 12782998 1043410,675731,1587305,1199126,1199126,1199126,349669,1497881,571863,236048
10 126318 246043,2818806,905976,1102263,732947,1077935,1493058,1755027,3010617,2756279
10 11051461 841317,1442458,2368954,2695840,75385,1785709,2107092,1004978,1269460,600829
10 8314980 1626493,2196905,2998984,300794,2739830,2348017,1475387,1684334,2429483,2455304
10 5103584 346497,1795451,346497,1041304,346497,2251052,2229959,2874305,64452,2683736
10 10372999 199458,2589504,2532392,994858,1048137,129536,1660586,1378715,2934923,2660225
10 8019848 508414,28477,1873567,1770536,1665006,710084,2460580,3026583,1145261,2129964
10 9706620 1428646,170125,732629,2565440,939737,533362,983443,939737,1831193,1934558
10 11498207 1335627,2115878,1791740,1791740,2102406,1590349,192116,2430457,1699247,2374461
10 9851140 1455815,170350,347133,1200912,3056831,2083971,997967,2017346,2938987,173957
10 7519153 2236593,3254595,2236593,3254595,2872248,2872248,2015142,2015142,2777307,2777307
10 10365258 2304893,275138,2658388,1558850,2728135,2474657,2940172,922994,2753863,1828942
10 5044995 2190768,360022,888852,888852,888852,2694197,2645649,2645649,437306,1503376
10 6637769 2262480,2425542,1494430,1188956,604737,934095,502829,1282132,934095,1848686
10 4452020 1626139,1609187,2785514,1609187,2785514,3151815,1588708,1278669,393481,1498215
10 3345831 2970529,861190,1899968,225432,1244012,2209869,3021353,2347593,2389337,2389337
10 11976521 2284591,313392,2732686,312585,1674517,1674517,2913056,2213627,2397025,2045521
10 8517048 614441,614441,1938152,2429542,891788,1548908,2562905,110672,1171644,2724011
10 4492279 1838005,2176242,425604,1877730,2729579,1691127,1691127,619250,367489,2510328
10 4338039 736929,311031,797117,3035779,2913986,2161862,1625460,3031709,114350,1039150
10 6348823 2914302,307358,2125669,752735,917462,502833,2625211,162271,3135769,1392600
10 902811 328748,1796078,1704069,1697802,2107254,120283,2864172,2864172,2132507,2840552
10 3177554 2270929,73870,2382404,1075021,1785680,3213468,2559235,823833,1212373,2459007
10 10009880 2504383,1144907,2464865,2414219,2414219,534615,265373,1281808,88588,1731856
10 3616563 545794,2844229,2844229,1125014,2085437,2401638,775463,1406006,622392,892077
10 10278765 2818149,2970514,2970514,1554596,705583,229266,1777758,2281292,718213,456132
10 1730730 172438,121857,1148652,1980085,2571951,850040,1055904,3155730,3155730,1229487
10 8639978 2626155,2477631,2477631,1166735,2335778,2479776,2869810,1497718,1497718,1497718
10 8099088 306477,1718967,578267,2380901,2380901,2794265,2298492,1076331,2971946,1588406
10 5895997 2670895,1708523,1547383,1090666,301822,301822,1641133,2072242,1378715,2569151
10 1400955 2024293,2642769,2416781,323130,3015794,816070,3001284,2903698,2870624,464325
10 4946884 1857946,767742,2427767,634035,718213,1830820,2426630,139274,139274,139274
10 7654718 3132004,914457,1921872,454928,2120392,776172,2931882,776172,2931882,1893580
10 6309326 2583086,2583086,414192,1052507,818414,2099731,2099731,2925587,665937,2784638
10 3296153 1053700,1533359,451301,2673087,89058,877841,2103033,2103033,155528,2547567
10 614901 154599,2562699,154599,920327,2142202,2990434,1661083,2443218,1190903,625804
10 3929689 1034168,1674111,1165286,3086167,3734,119918,600080,1780156,762291,1985542
10 2656805 2636088,1795988,2962787,1559199,3235259,1521157,1521157,1794438,1741724,132177
10 1831326 1316142,1195790,914983,914983,914983,3258402,1455399,756919,551660,1991109
10 6305647 1485126,1533419,2024927,1835693,524791,777,3240151,3240151,3240151,434736
10 5700747 2397987,2348262,2348262,567067,1671273,1650226,3212107,3101639,141747,1475970
10 7414282 111479,111479,1426097,446368,989974,226030,113388,2583445,587760,1012243
10 1636809 3104445,177492,177492,277860,510212,800911,1337131,3076908,1297520,184614
10 6943448 2931224,291120,291120,291120,2937302,295941,1700708,283093,776075,1648608
10 8812553 1251073,2509566,1495875,179156,179156,3101681,3122494,1580501,954161,27087
10 4998765 725507,1104202,446924,385956,585334,457495,562267,343844,219687,1459324
10 9032969 1058655,1969989,1969989,1941073,752149,752149,1101129,19984,1990465,2155366
10 1480202 2929550,2929550,24727,1919294,2159071,308880,2141213,13288,1565702,2343301
10 8238258 2464812,120089,1113980,1640417,1640417,1963773,1963773,809299,1963773,2146851
10 6040318 1725108,2981981,1907914,2659374,1960067,2430953,1960067,2856703,1676674,2446458
10 12287193 1586313,1219298,138786,3003824,2786867,3123844,192116,1645135,2170184,2966416
10 2031533 1022066,2477552,780519,1759426,271784,2659901,2363778,1662045,534824,2495826
10 10599634 2147104,3018245,207,3112542,3055385,3112542,3112542,1159349,3218117,1391584
10 8955850 1054136,3023167,2051595,1221999,2031156,2118178,966619,2799399,2477211,3115017
10 1250192 1300398,2391846,2968251,1303036,1689809,1594801,2832415,156099,1426539,2696423
10 7867103 1680795,2987131,3087741,1309805,2610519,2686968,794114,9115,794114,9115
10 9661107 2442403,1744162,1766537,2198768,3231991,1023500,1487778,1379398,2941168,1602180
10 5307034 2820791,772138,2094928,740482,8488,846464,3057404,282422,621125,3175644
10 5720988 930436,119703,1732321,2420336,2422562,2000041,2581813,45546,2307272,2381417
10 1410167 2454047,2733381,1572893,2192118,274929,2953090,252369,2095050,2756162,1212096
10 2605352 3115836,2874204,655182,2062138,1087767,1087767,430369,430369,430369,2688355
10 9122032 1318151,2509526,1459071,905976,197546,1892545,2050870,1314336,1326296,1440019
10 445636 849992,1630815,2449521,1023245,328218,580040,2843548,1044131,2045090,1644260
10 9703029 1081838,1434236,962540,931688,1521242,166347,2079886,2636487,1241894,718650
10 5750057 699484,3218838,1463884,2722338,2983685,308304,1489793,1204359,1204359,466708
10 12489516 2132991,1924005,2833804,2833804,2833804,1712362,3142894,841353,401601,1152715
10 2234656 2044268,465806,674399,167346,210694,912841,3131474,2656205,2481673,1436236
10 4253865 3193212,2404191,2846012,1653445,1055171,2846012,1761874,1791044,26791,224793
10 5238792 2857278,1213714,2361410,631310,631310,1545025,2792842,1619760,2577304,777233
10 2285496 198422,198422,2741943,2036654,460550,3010037,1455038,2830036,2405344,2647830
10 1978752 2500774,645683,418210,3054844,827576,85739,1397468,2017958,457716,451123
10 9592417 651489,2074858,2074858,2141997,2343185,1132651,221601,1367057,43573,2666994
10 2787492 2617161,111227,116783,1076656,1128300,2931343,2513732,2449885,587088,171588
10 12380191 3159599,1514014,631062,1306515,806373,2267460,2788277,2057964,1866796,585572
10 7888391 505635,1067590,1800839,1547383,1547383,3240693,2368954,61065,2062503,2062503
10 3769685 1108665,3008927,2637783,3235002,2458701,3235002,815172,3015794,2395965,2395965
10 5258048 1937661,3046519,853248,3265772,853248,680580,1403719,1841373,851004,2269985
10 2883263 715406,394148,720422,1305358,3054199,123030,779632,1744004,2622319,423134
10 512283 1630431,2566225,1527899,2040868,1241453,851104,2515978,3027748,2398643,2544414
10 12320293 2095470,1850248,448195,2753924,3198035,1509423,2088258,657178,456715,109189
10 4344399 2921153,2921153,3203242,991839,1664113,549029,584932,611707,1207357,305893
10 6179924 689875,357201,1084161,952404,309209,309209,2607618,2412287,1223786,2591587
10 6556104 1421339,292782,1596082,836118,3165826,1009908,2087604,2757811,1824622,2825278
10 849127 1444267,2591077,1637031,2179245,433675,1902361,2287360,270821,1892518,1243346
10 2519099 632894,1552914,1032291,48360,184261,750992,750992,2825672,1462816,1504294
10 9519464 1107103,1957655,1957655,1073338,811333,1453656,103282,1553249,862423,3116014
10 1970220 1829346,3157595,2805971,2853657,497196,2266088,2155679,67471,169763,1062343
10 7290835 1424462,792887,3166396,955401,3166396,955401,183456,1525584,384661,1795109
10 1273101 3223753,599691,436946,436946,1125253,1872432,2894181,1806910,1282903,2772320
10 6311505 1869125,477195,2144846,657947,2283551,1942656,2581011,3209858,1297520,2400763
10 2330864 2417969,1815182,2626171,1281702,1330367,2306000,1473645,1936384,1365274,1550611
10 12647068 984945,2387728,1724434,2257259,236594,1383729,2627526,1909451,581610,1099878
10 2615675 3251209,1002422,387449,1548971,393064,751143,1548971,2527514,577498,1695805
10 11340674 857117,2660384,2131803,506303,78475,567070,165576,218048,2103033,2587284
10 6283215 856903,1205137,498987,498987,2783976,2783976,2490918,2193805,2215189,3044927
10 12165698 3079918,2071304,933759,1729794,1843047,3266036,1016881,65113,2447268,1543281
10 5830872 1040785,172438,2740888,1919947,2195090,2856679,2304893,103282,611944,827182
10 11670957 567184,433029,1966236,644935,2565213,371594,585542,371594,2059599,2856963
10 6463788 353039,1697769,127474,1770573,1803175,2123104,2357512,745859,3069278,1181431
10 5349739 1608446,97874,2886805,2716143,197408,2560387,1875425,3223647,1798729,1798729
10 12064369 1090645,160340,1927075,286232,2581368,3005109,101458,75003,2028944,1972042
10 2887254 264693,2783258,1671273,1161405,646677,825371,1558546,994409,265408,231335
10 1097495 1041304,2622270,586188,586188,76308,76308,1459260,1622825,3182673,3182673
10 233217 940494,667153,996988,1781082,1781082,1385492,2718367,3251760,2867312,145110
10 1639074 269880,2288960,2830454,1172470,2826953,2640593,3010441,2254937,2375822,1177059
10 7114243 1004118,2200810,2725685,1896383,1896383,2202413,2805137,1517518,858789,2005105
10 915143 2867813,2260015,2386523,2386523,737532,2392964,660696,1437256,900471,2701149
10 9427975 1669958,559047,2254972,2448648,2254972,1613462,519910,2510136,2447492,461097
10 2636811 1056988,2322435,1522422,1346923,1174517,2717292,1506639,2526031,2508996,3202750
10 5419378 822692,1634853,595888,1956078,2798685,2507182,3033962,2066193,3234776,3234776
10 6172711 133307,2999447,2999447,2999447,2999447,2787557,2999447,988006,2410867,2410867
10 3183890 634104,2607731,2189682,1119706,79741,2215189,2345964,2610974,131820,131820
10 6019087 1214959,67536,2055001,2661972,1667198,823556,2631754,518358,1568698,1429585
10 12225520 3001641,3086722,2358986,1239618,2005834,1669069,1588406,1698816,135859,1527934
10 7552460 961685,1083164,2696430,2271403,991986,2036557,1548971,422425,2953703,1820221
10 484384 468783,1394519,1924218,1924218,1924218,1044899,1924218,1924218,1473016,291410
10 124461 1939820,429522,2552007,2179939,3052803,2179939,3052803,2207020,3122363,1675722
10 8442005 1897145,1897145,23776,2859550,1330886,385000,749239,1822596,2026348,2172864
10 7927890 34880,34880,257346,2248856,1523107,1758970,3031709,2859549,1193102,3112830
10 759340 1593145,2221882,2670729,111730,291466,728385,2236043,3014789,740667,3103817
10 10515405 782028,350779,6242,3223885,2704563,2149697,1156256,1284033,227121,313897
10 4727203 327924,1126397,2460342,3058096,268777,1978392,1978392,1680425,1559196,2655825
10 1157153 2723601,2053828,3104544,1570669,1603473,2750746,1214051,2580672,2580672,3236065
10 3210057 3156864,2715997,2304893,2298950,1462869,2931886,432044,1030207,1846647,820740
10 8612744 2972377,173598,2136512,3151062,1271179,1352336,3212107,2718484,2231881,1721813
10 3615648 2332115,2332115,236894,2857694,1397369,3014488,2458701,1297007,2772320,2772320
10 2777472 74300,1882537,188350,2731129,356435,2731129,866492,2397773,2036395,2036395
10 8422876 115068,716615,330159,43948,1030207,2740574,139233,2337709,1662490,294799
10 9688851 2022753,3174847,3174847,1307491,2337512,2478647,1059643,818882,2138090,3035567
10 1065577 1266815,1266815,1060647,2010254,2035463,543611,878420,2011867,521072,749169
10 11330484 2298492,3135783,946492,1820898,2477548,2304425,574381,574381,3213403,583779
10 9716033 2981831,2900670,2983243,243623,1261236,586671,1878007,2621548,283194,34279
10 12231388 286380,1330374,1306692,2722910,2150314,2235406,1029929,244278,244278,687371
10 10999671 819934,1005719,2683522,1502169,112309,2657916,1437993,1197596,2239983,3213923
10 7067945 95150,1736361,1395242,826078,2212219,1357860,417329,2875735,993651,573383
10 1585309 2196421,1857946,2805484,1552128,172563,1448558,664505,2647465,143875,891970
10 10528304 576475,244087,1022504,2244882,3117968,2226795,3117968,1733185,1454618,3249105
10 6814629 178662,1226724,792384,1226724,2507809,1306170,823725,2999447,2520943,267904
10 8538565 1770573,702262,475877,634694,2944337,2944337,634694,1198019,1578959,1123675
10 7485290 2078399,541842,1517842,2971863,1721601,2151738,1694460,302350,481655,1147784
10 12686071 1027151,1205709,2521545,2953541,247023,247023,879651,439975,3180021,742503
10 7297584 491108,1078122,689756,547204,128611,3180137,738827,3206102,1429483,2753487
10 2289962 2901180,240155,945056,499255,3010253,3006528,3100803,286741,2437726,275098
10 10139670 1813287,1884113,1696381,3210611,2317181,19302,2386441,752039,1879513,3025191
10 8568290 134696,89367,2074413,89367,547131,89367,547131,2074413,2759206,2482466
10 147974 839402,2793329,3013270,2304649,2304649,300794,359943,2227331,1277153,2459051
10 5962844 2682456,2280255,2985660,2990404,1124856,2637857,2537123,135650,3000790,367677
10 5441394 3239076,2873301,2936368,1007513,1007513,1173562,2345537,109743,1115807,1657395
10 9747403 424441,1669185,411380,924496,242331,242331,2930314,26273,26273,2290355
10 471273 2237608,809044,1678258,3153228,654230,654230,671499,1945245,349364,2296896
10 12485612 2422724,2422724,1953614,1262381,1262381,2578853,2179388,1897598,3147766,915752
10 509121 1983806,1670277,1402925,2749658,2749658,1779347,2352139,60978,2467008,2557814
10 12347695 1726377,3044436,1177500,1381599,2916921,1471760,1471760,1471760,756739,756739
10 9038307 230760,797117,797117,907979,3250807,2352980,760303,2013512,1749493,2021412
10 5535729 860905,358166,1421886,1799796,1799796,2356533,3148937,3026662,2482667,1107097
10 3073199 1467903,1811076,1467903,1811076,1467903,1506370,1506370,779327,2374546,2374546
10 4079242 2230061,279028,736668,2565440,1343473,166934,2097311,2837995,1634824,2951391
10 8454865 2855119,2103999,2560361,2520077,688099,934752,2966751,459757,3014488,2579264
10 11440150 2116984,1548966,2910857,946492,3106147,2510789,1756455,1179761,2454047,2454047
10 8051249 2537449,381522,2642382,777763,2123519,216775,2835274,3146790,2642662,2559466
10 11704474 2485432,2118370,2235981,1509664,522522,1313811,2473602,1417226,1773131,2723012
10 12186508 1113417,2409544,2566466,457622,2114050,2759525,2298492,422478,1042067,1849045
